TransactionID,Date,MobileModel,Brand,Price,UnitsSold,TotalRevenue,CustomerAge,CustomerGender,Location,PaymentMethod,Year,Month,Quarter,MonthName,CalculatedRevenue,AgeGroup,PriceRange,Cluster
fdf59c83-bd14-459c-a73d-1c17b86a5a94,2024-01-13,effect,"Martin, Smith and Patterson",1317.86,84,110700.23999999999,54,Female,Davisbury,Credit Card,2024,1,1,Jan,110700.23999999999,46-55,> 1200,0
95c142ba-0be8-4f2e-a059-35d977aa122f,2024-03-08,space,"Baker, Martin and Saunders",796.46,83,66106.18000000001,44,Male,West Andrewborough,Cash,2024,3,1,Mar,66106.18000000001,36-45,600-900,0
fa428d4b-c6e6-4892-a985-73db52035660,2024-05-26,land,Parker-Griffith,1148.23,85,97599.55,44,Female,Holmesmouth,Credit Card,2024,5,2,May,97599.55,36-45,900-1200,0
62aef48a-e964-4990-b237-f605bd26a50a,2024-01-02,theory,Wright and Sons,609.77,98,59757.46,20,Other,Webbton,Cash,2024,1,1,Jan,59757.46,18-25,600-900,3
e50290db-1725-4255-9fb6-a5e7a4d02d74,2024-01-23,prevent,Fuentes PLC,1252.52,77,96444.04,62,Female,Lake Douglasside,Credit Card,2024,1,1,Jan,96444.04,56-65,> 1200,0
26af113d-1a08-4576-9a5e-f73fb4ccf307,2024-01-17,watch,Hess-Little,1036.75,60,62205.0,59,Other,South Ericmouth,Online,2024,1,1,Jan,62205.0,56-65,900-1200,0
53248dbf-0ce8-469f-8b78-2354a51af291,2024-02-03,democratic,Russo Inc,848.45,20,16969.0,28,Male,Vasquezland,Debit Card,2024,2,1,Feb,16969.0,26-35,600-900,3
7c3f94c7-f8cd-496f-96b1-cb88a86a4efc,2024-02-18,hour,Marquez-Garrett,130.8,82,10725.6,59,Other,Ianview,Online,2024,2,1,Feb,10725.6,56-65,< 300,2
8401765e-c534-458a-a54d-2c30d6c82dc7,2024-04-14,you,"Faulkner, Lewis and Armstrong",1083.43,81,87757.83,34,Female,Brooksfurt,Debit Card,2024,4,2,Apr,87757.83,26-35,900-1200,0
d492f4b6-aa19-4b1c-84f9-393f47e21e6b,2024-01-31,second,Flynn PLC,323.28,16,5172.48,21,Other,Jeremyview,Credit Card,2024,1,1,Jan,5172.48,18-25,300-600,1
b50ec0f2-2015-4e5a-9cb6-d9ef7c786f00,2024-01-27,member,"Fernandez, Long and Nelson",1088.57,34,37011.38,20,Other,South David,Credit Card,2024,1,1,Jan,37011.38,18-25,900-1200,3
13814056-0d13-4b0d-9f3a-4fdbe56970e8,2024-02-24,each,Martinez Ltd,604.9,84,50811.6,61,Male,South Rachelhaven,Cash,2024,2,1,Feb,50811.6,56-65,600-900,2
69b2c3b5-5f54-486b-a760-f7f107cc268b,2024-02-09,piece,"Jones, Soto and Johnson",283.19,59,16708.21,54,Male,Kimberlybury,Credit Card,2024,2,1,Feb,16708.21,46-55,< 300,2
be275e6f-2d88-4312-b505-9e45e1122e25,2024-02-15,those,Newman-Anthony,1371.75,57,78189.75,60,Male,Rubenton,Debit Card,2024,2,1,Feb,78189.75,56-65,> 1200,0
a9eca438-6092-42a7-8dcc-ed156122b875,2024-01-30,discuss,"Crawford, Spencer and Patel",1100.35,36,39612.6,41,Female,Gardnerport,Online,2024,1,1,Jan,39612.6,36-45,900-1200,3
ed375851-0745-4782-b208-7e4a575211a2,2024-06-12,discussion,Evans-Gillespie,883.91,2,1767.82,36,Male,East Jenniferside,Credit Card,2024,6,2,Jun,1767.82,36-45,600-900,1
cbc1fe6c-aa9c-419f-8923-fa7545a09f2d,2024-02-16,meet,Jacobson-Arnold,388.45,81,31464.45,25,Female,Lake Amanda,Debit Card,2024,2,1,Feb,31464.45,18-25,300-600,1
11b3a179-1654-4a20-a4d0-a7f4928228ce,2024-07-01,report,Smith-Williams,958.9,63,60410.7,57,Female,Port April,Credit Card,2024,7,3,Jul,60410.7,56-65,900-1200,0
75d025b3-f4e0-4634-af53-2498cae1e486,2024-07-18,key,Martinez Ltd,603.59,75,45269.25,32,Male,Wilsonland,Debit Card,2024,7,3,Jul,45269.25,26-35,600-900,1
1001e19b-6c41-44a6-9531-364bec0df41d,2024-05-23,concern,"Smith, Short and Butler",299.33,90,26939.699999999997,38,Male,Bruceside,Debit Card,2024,5,2,May,26939.699999999997,36-45,< 300,1
39a53294-b087-4c9d-9e40-269a858c6f1c,2024-06-11,feeling,Patterson-Nelson,791.97,12,9503.64,28,Male,New Ryanbury,Online,2024,6,2,Jun,9503.64,26-35,600-900,1
0b52899f-7eb1-4765-bd8d-09fcb822ea2a,2024-01-13,standard,Christensen-Daniel,246.8,50,12340.0,37,Other,Nataliechester,Credit Card,2024,1,1,Jan,12340.0,36-45,< 300,1
e90823db-15d9-4085-a915-eb670a753520,2024-04-03,skill,Ferguson PLC,309.99,62,19219.38,51,Male,Stevenville,Debit Card,2024,4,2,Apr,19219.38,46-55,300-600,2
6376cc08-360c-413d-b0c4-c3e7be554e4c,2024-01-24,organization,Ritter-Wilson,723.04,99,71580.95999999999,22,Female,Rileymouth,Online,2024,1,1,Jan,71580.95999999999,18-25,600-900,3
c49a44ee-754b-4e61-9c39-fe097e17ee31,2024-07-25,very,"Wallace, Turner and Young",1250.45,8,10003.6,29,Male,Donnachester,Credit Card,2024,7,3,Jul,10003.6,26-35,> 1200,3
8267761e-d356-4f66-853b-2e88fb7bc293,2024-03-12,staff,Jordan-Norris,883.64,71,62738.44,20,Male,East Charlesview,Cash,2024,3,1,Mar,62738.44,18-25,600-900,3
d940a808-1599-4ca5-ac39-4b7f877e3617,2024-04-11,whether,Peck Ltd,1047.17,19,19896.230000000003,54,Other,South Jesus,Online,2024,4,2,Apr,19896.230000000003,46-55,900-1200,2
c954212a-ef67-49a5-b571-ab2795434d7e,2024-06-27,compare,Nelson and Sons,1446.33,10,14463.3,36,Female,South Nancyville,Cash,2024,6,2,Jun,14463.3,36-45,> 1200,3
f8eb892d-5eee-4b32-8faf-bd99b10988d7,2024-03-01,sea,Padilla-Hernandez,319.74,49,15667.26,37,Female,Randallland,Credit Card,2024,3,1,Mar,15667.26,36-45,300-600,1
a6b82704-11df-4078-997b-82a4be469444,2024-02-05,evidence,"Brown, Becker and Jones",983.28,96,94394.88,50,Other,East Nancy,Online,2024,2,1,Feb,94394.88,46-55,900-1200,0
3dd8bf17-bc97-47a7-b3c1-c5bfcd22ca2e,2024-01-27,behavior,Jackson-Hodges,661.38,84,55555.92,62,Other,Jeremyhaven,Online,2024,1,1,Jan,55555.92,56-65,600-900,2
04290823-41d8-41cd-88df-ef9f2646df0d,2024-06-24,produce,"Sanders, Snow and Harrell",1195.38,19,22712.22,28,Other,South Patriciatown,Online,2024,6,2,Jun,22712.22,26-35,900-1200,3
3949fd33-ae2e-4099-b7bb-ec0a8d0f5cc6,2024-07-15,network,"Wells, Harris and Bowman",1453.57,61,88667.76999999999,48,Male,Websterland,Debit Card,2024,7,3,Jul,88667.76999999999,46-55,> 1200,0
994fe2b7-b2b1-462d-b210-389e4839312c,2024-05-16,month,May-Williams,1483.71,41,60832.11,52,Female,South Bradhaven,Cash,2024,5,2,May,60832.11,46-55,> 1200,0
bca07c20-5f33-4f80-9b7c-e5c8cfea85d4,2024-07-17,maintain,"Beck, Choi and Thomas",570.97,16,9135.52,38,Other,Lake Reneeview,Debit Card,2024,7,3,Jul,9135.52,36-45,300-600,1
a5efebcf-37a6-4ffc-81bc-46cf09be659c,2024-06-08,six,Warner Group,1210.29,13,15733.77,22,Other,Port Amandaview,Online,2024,6,2,Jun,15733.77,18-25,> 1200,3
1dbb7cad-7195-494d-8105-fa1ad6627992,2024-01-17,although,"Anderson, Atkinson and Garza",687.46,53,36435.380000000005,56,Female,Lopezmouth,Debit Card,2024,1,1,Jan,36435.380000000005,56-65,600-900,2
2bcc91eb-ec74-46c9-9b32-bdd72c2899f0,2024-01-11,stage,Graham LLC,1030.8,17,17523.6,42,Other,Timothyville,Debit Card,2024,1,1,Jan,17523.6,36-45,900-1200,3
07602482-1535-4857-b739-94bbfbbb2ef8,2024-04-05,property,Torres Inc,1285.42,91,116973.22,58,Other,Stacyborough,Credit Card,2024,4,2,Apr,116973.22,56-65,> 1200,0
fd2b2d90-a36b-4081-b951-c57e73d4210f,2024-02-11,avoid,Williams and Sons,1148.39,40,45935.600000000006,61,Female,East Marcus,Debit Card,2024,2,1,Feb,45935.600000000006,56-65,900-1200,2
aa4eddb8-b9a3-4f56-89f3-964b0d417867,2024-07-02,what,Hodge LLC,281.55,88,24776.4,61,Female,East Brianmouth,Cash,2024,7,3,Jul,24776.4,56-65,< 300,2
d07abe20-338e-41db-834b-58178d558461,2024-04-29,follow,Peterson Ltd,644.01,50,32200.5,53,Female,Jasonchester,Debit Card,2024,4,2,Apr,32200.5,46-55,600-900,2
0c877dea-f64a-4f75-8ccf-4dc7b70ba576,2024-04-09,amount,Reid-Gilbert,819.04,36,29485.44,52,Other,Lisashire,Online,2024,4,2,Apr,29485.44,46-55,600-900,2
913d0815-6e85-43a3-82e4-dc11ab6c9b51,2024-06-02,finally,Perry Group,432.04,10,4320.400000000001,35,Other,North Kevinchester,Debit Card,2024,6,2,Jun,4320.400000000001,26-35,300-600,1
0998bacb-99c0-4bed-9e3b-c44036db1add,2024-06-07,a,"Glenn, Miller and Griffin",1460.33,65,94921.45,27,Female,Loganport,Credit Card,2024,6,2,Jun,94921.45,26-35,> 1200,0
b68e27df-037f-4298-abd1-ca17754343fa,2024-04-15,nearly,Richardson Group,154.06,28,4313.68,55,Male,New Peter,Debit Card,2024,4,2,Apr,4313.68,46-55,< 300,2
e9dffe4a-a5ed-4eb5-8f46-a40fc3296a41,2024-05-13,statement,Coleman-Brown,1070.26,55,58864.3,55,Other,East Lindsey,Cash,2024,5,2,May,58864.3,46-55,900-1200,0
13ebb7aa-97d8-473f-8cb1-ed72c9a517c2,2024-06-16,guy,"Garcia, Smith and Ramos",601.41,92,55329.719999999994,18,Male,Debraview,Credit Card,2024,6,2,Jun,55329.719999999994,,600-900,3
0f014686-70c9-4d07-b22d-6698ebe300ef,2024-07-09,environment,Walton Inc,855.95,25,21398.75,50,Male,Chavezmouth,Debit Card,2024,7,3,Jul,21398.75,46-55,600-900,2
46e654f0-15f7-4b65-a260-a62d42b93ee5,2024-07-20,leave,Edwards Group,364.45,94,34258.299999999996,31,Female,South Markland,Debit Card,2024,7,3,Jul,34258.299999999996,26-35,300-600,1
8138e608-1ab5-4a19-b1f2-9636fed509dc,2024-02-03,point,"Lewis, Sanchez and Turner",156.02,47,7332.9400000000005,61,Other,Port Johnbury,Online,2024,2,1,Feb,7332.9400000000005,56-65,< 300,2
c8e2c134-4cd4-409a-94b3-88ceb92499c9,2024-03-11,teach,"Smith, Terry and Obrien",811.59,59,47883.810000000005,40,Other,New Erikstad,Credit Card,2024,3,1,Mar,47883.810000000005,36-45,600-900,3
15e2798f-e227-4f4e-b061-b147a35b3f94,2024-02-20,could,Green-Rogers,1118.63,5,5593.150000000001,46,Female,Rebeccachester,Online,2024,2,1,Feb,5593.150000000001,46-55,900-1200,2
a6189201-53f2-4ff9-840c-f8eaaa812c96,2024-04-26,already,Henson PLC,764.81,4,3059.24,35,Female,South Jasonland,Credit Card,2024,4,2,Apr,3059.24,26-35,600-900,1
ca860381-dbbe-46c7-b33f-0940ed47539c,2024-04-02,half,"Phillips, Foster and Maynard",898.28,79,70964.12,42,Male,West Lisa,Cash,2024,4,2,Apr,70964.12,36-45,600-900,0
5162e904-aa16-4967-9471-d242b21d3246,2024-04-17,anyone,Jackson Inc,507.13,57,28906.41,47,Male,Rodriguezbury,Credit Card,2024,4,2,Apr,28906.41,46-55,300-600,2
4d845f59-aa2a-4c0e-af74-e33c99bd808d,2024-07-17,remain,"Ross, Clark and Webb",404.89,46,18624.94,50,Female,Mauriceside,Credit Card,2024,7,3,Jul,18624.94,46-55,300-600,2
ca6fc922-7283-4224-9451-925794198526,2024-06-14,change,"Turner, Kim and Leonard",1018.82,25,25470.5,41,Female,Port Tami,Credit Card,2024,6,2,Jun,25470.5,36-45,900-1200,3
32efcd0a-9382-4773-997d-d5f484be58a5,2024-03-16,minute,"Hamilton, Romero and West",1231.35,34,41865.899999999994,63,Female,West Tiffanyton,Cash,2024,3,1,Mar,41865.899999999994,56-65,> 1200,2
bc4eec39-1118-42b1-b3fc-4472d9debbd6,2024-03-10,policy,Perry-Davis,165.06,49,8087.9400000000005,49,Male,Williamsberg,Cash,2024,3,1,Mar,8087.9400000000005,46-55,< 300,2
1e1240aa-d89c-4368-a537-563f3c6e2910,2024-03-31,listen,"Wilson, Terrell and Kim",170.43,9,1533.8700000000001,34,Other,Port Linda,Cash,2024,3,1,Mar,1533.8700000000001,26-35,< 300,1
525adf1e-5161-4617-8c08-05fb5f44acc5,2024-02-11,detail,Becker LLC,810.9,58,47032.2,50,Other,New Ryanshire,Online,2024,2,1,Feb,47032.2,46-55,600-900,2
07beae71-143c-49d6-9611-eef5c948596a,2024-07-19,see,Kelly PLC,1060.85,53,56225.049999999996,37,Female,Thomasmouth,Cash,2024,7,3,Jul,56225.049999999996,36-45,900-1200,3
33d32c98-aca7-4fbb-b543-2ec021f21032,2024-01-07,doctor,Mendez and Sons,1409.14,4,5636.56,62,Other,Morganland,Credit Card,2024,1,1,Jan,5636.56,56-65,> 1200,2
47dcfd8e-e5aa-4d0b-b4f3-56f97adc9c12,2024-04-13,four,"Porter, Taylor and Moore",123.45,64,7900.8,46,Other,East Antonioborough,Cash,2024,4,2,Apr,7900.8,46-55,< 300,1
04496bf2-c10b-4435-a571-b300c4f5c7ba,2024-07-22,itself,Finley Group,377.8,24,9067.2,31,Male,Carolview,Debit Card,2024,7,3,Jul,9067.2,26-35,300-600,1
e4b51b1a-b885-4e78-8aa9-77c1d7fba1d2,2024-03-10,matter,Mcguire-Sanders,883.09,16,14129.44,19,Other,South Christopherhaven,Credit Card,2024,3,1,Mar,14129.44,18-25,600-900,3
828b43aa-4486-43e7-b706-1dd8aa97e368,2024-01-25,school,"Drake, George and Davis",985.02,24,23640.48,47,Other,Johnathanshire,Cash,2024,1,1,Jan,23640.48,46-55,900-1200,2
492e27be-a5dd-4bdd-a3ca-64a0a880494e,2024-06-14,west,Chandler-Palmer,1157.78,66,76413.48,27,Other,Port Abigail,Debit Card,2024,6,2,Jun,76413.48,26-35,900-1200,3
403097e4-e1de-4ac5-8a96-91db6e298417,2024-06-05,house,Williams-Smith,1074.85,39,41919.149999999994,24,Female,Lake Debbieton,Debit Card,2024,6,2,Jun,41919.149999999994,18-25,900-1200,3
054b42a7-02d8-42c5-bd34-8faaa0ab2b38,2024-05-02,result,"Jackson, Collier and Barber",1316.82,69,90860.58,36,Male,North Rachel,Credit Card,2024,5,2,May,90860.58,36-45,> 1200,0
8387a168-4638-412f-8721-9ceebeba72fe,2024-03-04,example,Hill Ltd,608.12,29,17635.48,42,Male,New Lisaville,Credit Card,2024,3,1,Mar,17635.48,36-45,600-900,2
a01cf58f-776a-44aa-9bf0-acb2e791bf54,2024-01-09,leave,Perez and Sons,988.39,9,8895.51,21,Other,East Markburgh,Debit Card,2024,1,1,Jan,8895.51,18-25,900-1200,3
19f710fc-8045-441d-b796-c40779f245a7,2024-03-26,country,Ayers and Sons,589.1,39,22974.9,27,Male,Hawkinsberg,Online,2024,3,1,Mar,22974.9,26-35,300-600,1
a1c23386-aa43-4d7b-b657-6edfec9c41dd,2024-03-13,many,Holland PLC,357.98,65,23268.7,32,Female,East Elizabeth,Cash,2024,3,1,Mar,23268.7,26-35,300-600,1
f1a93cad-3d16-4355-b736-da49537ebcbf,2024-04-01,discover,"Hill, Thompson and Anderson",1297.35,18,23352.3,62,Male,Jamesmouth,Cash,2024,4,2,Apr,23352.3,56-65,> 1200,2
673ba242-77f0-4978-8a16-d8f590cf8be3,2024-05-04,until,Hunter-Richardson,944.16,47,44375.52,23,Other,Jamesstad,Credit Card,2024,5,2,May,44375.52,18-25,900-1200,3
7c3698c3-6a95-43d3-a1ad-3952122e9fd8,2024-07-01,discussion,Wallace-James,1376.5,17,23400.5,57,Male,New Desireeborough,Credit Card,2024,7,3,Jul,23400.5,56-65,> 1200,2
6973ba4a-ae31-48eb-a39a-60785995aa87,2024-04-22,including,Gomez-Burns,1138.9,64,72889.6,31,Other,Ryanville,Cash,2024,4,2,Apr,72889.6,26-35,900-1200,3
cd29f509-5a93-409e-a3d5-bf45bee8140a,2024-01-30,good,Lam-Gregory,130.68,42,5488.56,44,Female,New Sherry,Online,2024,1,1,Jan,5488.56,36-45,< 300,1
74df89fb-b693-457d-a68e-e017937d9fe0,2024-03-20,middle,"Cooper, Mcclain and Cook",1276.97,85,108542.45,50,Female,West Alice,Debit Card,2024,3,1,Mar,108542.45,46-55,> 1200,0
55c31dcf-ac9b-4f36-913b-ef4b4499cb04,2024-06-11,political,Johnson LLC,1158.59,41,47502.189999999995,25,Female,Port Peter,Credit Card,2024,6,2,Jun,47502.189999999995,18-25,900-1200,3
f03a7387-8482-420c-9834-bbfa6b71c99a,2024-01-18,simply,"Thornton, Fisher and Santiago",1239.85,20,24797.0,34,Male,Michaelland,Cash,2024,1,1,Jan,24797.0,26-35,> 1200,3
6a247345-d175-4039-abe6-b0cd5251c4f8,2024-04-18,less,Marsh and Sons,1167.79,68,79409.72,53,Other,Bestmouth,Online,2024,4,2,Apr,79409.72,46-55,900-1200,0
c0acdcf6-4491-4036-8ba2-976917f14b7a,2024-03-24,heavy,Rodriguez Inc,339.26,56,18998.559999999998,59,Female,New Briannaview,Debit Card,2024,3,1,Mar,18998.559999999998,56-65,300-600,2
59356bb9-9b3f-481d-ae3c-1fa40d937c0a,2024-06-10,news,Strickland and Sons,1096.95,24,26326.800000000003,35,Female,Cherylland,Online,2024,6,2,Jun,26326.800000000003,26-35,900-1200,3
9bb46792-867e-42a4-8fa8-e5a9fcd85d68,2024-06-30,oil,Mason-Ramirez,1251.71,36,45061.56,20,Female,Port Michaelchester,Cash,2024,6,2,Jun,45061.56,18-25,> 1200,3
fc68ca0c-4cbb-457e-a151-b816b35570ee,2024-01-01,certain,"Jones, Johnson and Vasquez",655.7,79,51800.3,61,Other,Vaughanville,Cash,2024,1,1,Jan,51800.3,56-65,600-900,2
8b44fb5e-c29f-46a6-bb47-8227ef4389b6,2024-03-01,lot,"Holmes, Ramos and Hoffman",805.15,68,54750.2,58,Female,Smithton,Cash,2024,3,1,Mar,54750.2,56-65,600-900,2
c77bb8a7-d4dc-4e94-b544-ecd31ec0724a,2024-03-14,pass,"Curry, Richards and Lane",781.03,56,43737.68,51,Female,West James,Debit Card,2024,3,1,Mar,43737.68,46-55,600-900,2
8c57c016-b6cd-45da-99e2-8ec77c66e70c,2024-03-27,include,"Decker, Smith and Wilson",1264.82,72,91067.04,42,Other,East Samuel,Credit Card,2024,3,1,Mar,91067.04,36-45,> 1200,0
65aaa96d-775f-40e2-a1ab-61018fba5699,2024-03-22,human,"Davies, Thomas and Brooks",255.97,74,18941.78,56,Other,Oconnorside,Debit Card,2024,3,1,Mar,18941.78,56-65,< 300,2
2f93bcf2-cf72-4978-9688-bf2110921b91,2024-04-21,pay,Yu-Smith,176.36,25,4409.0,32,Male,Stephensville,Debit Card,2024,4,2,Apr,4409.0,26-35,< 300,1
1134c78c-d1e1-42a0-bc54-fcc7eb2fcf30,2024-03-11,face,"Nunez, Jefferson and Glover",987.65,89,87900.84999999999,40,Female,Jesseside,Cash,2024,3,1,Mar,87900.84999999999,36-45,900-1200,0
66cb6c15-5841-4162-8898-a1ed0da02475,2024-07-25,war,Smith PLC,873.85,71,62043.35,57,Other,West Kevinville,Credit Card,2024,7,3,Jul,62043.35,56-65,600-900,0
3dfd0adc-16bf-4fe1-bbc7-79ee5541eace,2024-02-26,it,Holmes-Rivera,437.73,79,34580.67,57,Female,North Lydia,Cash,2024,2,1,Feb,34580.67,56-65,300-600,2
02f29211-7630-4e4f-b9a3-0ad96ab8fd9b,2024-05-25,prepare,Vasquez LLC,338.95,15,5084.25,21,Other,Andrewport,Credit Card,2024,5,2,May,5084.25,18-25,300-600,1
3b05d54f-0bdf-444c-a021-19e842585d6b,2024-05-28,involve,Figueroa LLC,1184.54,89,105424.06,32,Female,South Melissa,Online,2024,5,2,May,105424.06,26-35,900-1200,0
091d95be-3355-4946-a472-462ae54f959a,2024-03-24,them,Greene-Baxter,972.1,47,45688.700000000004,36,Female,New Jonathonview,Online,2024,3,1,Mar,45688.700000000004,36-45,900-1200,3
52ca3f6e-4891-4311-bead-8bf9150c1d58,2024-01-08,term,"Jenkins, Jones and Jenkins",846.09,23,19460.07,42,Female,North Kristinafort,Debit Card,2024,1,1,Jan,19460.07,36-45,600-900,2
2d8c5839-74ea-42ab-9ba7-3f96d96efd87,2024-01-28,member,Christian-Velasquez,865.64,29,25103.56,48,Other,Ambershire,Online,2024,1,1,Jan,25103.56,46-55,600-900,2
73a33eac-425b-4f9a-b864-0ace26cf641e,2024-01-15,address,Mccoy-Stevenson,1154.25,51,58866.75,19,Male,South Keith,Cash,2024,1,1,Jan,58866.75,18-25,900-1200,3
b5f47409-3c2c-4e1b-8886-9718c7ffb56a,2024-05-30,executive,"Galloway, Gutierrez and Vazquez",494.84,72,35628.479999999996,22,Female,Port Bonnie,Debit Card,2024,5,2,May,35628.479999999996,18-25,300-600,1
963677f8-ebd9-4a9c-a90e-a17d3c479fde,2024-05-10,receive,"Long, Hughes and Gallegos",348.43,44,15330.92,23,Other,East Brianborough,Online,2024,5,2,May,15330.92,18-25,300-600,1
b09fb488-824a-416d-8800-bbd06fd3530e,2024-02-07,nothing,"Miller, Hill and Lawson",1278.82,91,116372.62,49,Female,Thomasview,Credit Card,2024,2,1,Feb,116372.62,46-55,> 1200,0
d1373b77-565a-4c23-9afa-9a03739ddf25,2024-01-05,one,Sanchez-Hernandez,381.83,2,763.66,29,Other,North William,Credit Card,2024,1,1,Jan,763.66,26-35,300-600,1
26b17d9b-6e2e-4fcf-ad79-e37c5ff0467d,2024-01-13,media,Davis Group,719.28,40,28771.199999999997,28,Male,Port Jeffrey,Cash,2024,1,1,Jan,28771.199999999997,26-35,600-900,1
da4115cc-24fb-4ca6-835c-6eeaf8d03cf2,2024-05-27,mention,"Skinner, Ramirez and Kelley",1486.29,68,101067.72,63,Male,Herreraborough,Cash,2024,5,2,May,101067.72,56-65,> 1200,0
97b019b5-ee7f-47bb-a9fe-8a23c0ca4b55,2024-05-11,woman,Williamson-Clay,1378.49,80,110279.2,22,Female,Christopherbury,Debit Card,2024,5,2,May,110279.2,18-25,> 1200,0
41310835-97b8-4182-abf7-d70d5eaa3dd5,2024-03-15,owner,"Grant, Mcdonald and Watson",467.93,19,8890.67,22,Other,New Lorifort,Credit Card,2024,3,1,Mar,8890.67,18-25,300-600,1
a69e032c-d28a-4735-a6af-c9f5db2e6b31,2024-06-06,course,"Pearson, Jackson and Fox",833.19,18,14997.420000000002,23,Female,Port Annetteport,Credit Card,2024,6,2,Jun,14997.420000000002,18-25,600-900,3
f1c762d3-c3cc-422d-b071-fc9155769b7b,2024-02-14,particularly,Wood-Wilson,1388.36,7,9718.519999999999,31,Other,Moorestad,Online,2024,2,1,Feb,9718.519999999999,26-35,> 1200,3
d4321274-0ab9-4a54-8e7a-9af36df90d66,2024-06-01,always,"Bryant, Davis and Eaton",370.28,39,14440.919999999998,24,Other,Dianaburgh,Cash,2024,6,2,Jun,14440.919999999998,18-25,300-600,1
12232bda-526c-4053-be4d-816ec2c06ade,2024-02-17,provide,Jennings-Leon,1307.36,18,23532.48,18,Male,South Kyliemouth,Cash,2024,2,1,Feb,23532.48,,> 1200,3
7c028382-45ec-4c92-a3f3-0cfe2c68fa1a,2024-05-24,take,Miller and Sons,859.92,10,8599.199999999999,35,Other,Maldonadoview,Debit Card,2024,5,2,May,8599.199999999999,26-35,600-900,1
47ff7ab5-cd5b-416e-b6ca-d50ebd4aa98c,2024-02-08,blood,Lamb Inc,563.7,77,43404.9,23,Male,Sweeneystad,Cash,2024,2,1,Feb,43404.9,18-25,300-600,1
67566b07-1259-49f3-b9f7-cdcfff0f3021,2024-04-22,keep,"Oconnor, Jacobs and Wise",1211.87,78,94525.85999999999,45,Other,Walkerborough,Debit Card,2024,4,2,Apr,94525.85999999999,36-45,> 1200,0
0cc43991-586c-4734-94cc-ff0163883c1f,2024-04-15,situation,Stein-Bridges,1426.72,84,119844.48,41,Male,Espinozamouth,Online,2024,4,2,Apr,119844.48,36-45,> 1200,0
69daa6e4-ba51-43c3-8223-536683b2c239,2024-05-16,wear,Singleton Group,546.44,28,15300.320000000002,51,Female,Lake James,Online,2024,5,2,May,15300.320000000002,46-55,300-600,2
87c35bf5-f196-4f64-8d92-763418e1d983,2024-03-29,mouth,Lee Inc,627.54,15,9413.099999999999,50,Male,Patrickburgh,Online,2024,3,1,Mar,9413.099999999999,46-55,600-900,2
4410f64d-c85f-42d1-9e24-eff6432b3d79,2024-02-04,high,Marshall Inc,1387.12,31,43000.719999999994,22,Male,Allenton,Credit Card,2024,2,1,Feb,43000.719999999994,18-25,> 1200,3
cec49393-39df-4d28-8643-beda3dc102e5,2024-06-23,every,"Peterson, Franklin and Bender",299.51,83,24859.329999999998,55,Other,Diazland,Debit Card,2024,6,2,Jun,24859.329999999998,46-55,< 300,2
09b8b969-d48d-413a-9587-bc8e11436149,2024-01-01,week,Morales Ltd,1037.17,40,41486.8,35,Male,West Diane,Credit Card,2024,1,1,Jan,41486.8,26-35,900-1200,3
17e4aa3a-dc83-466b-8d16-53ed262ed6d7,2024-06-10,operation,Porter Ltd,157.21,60,9432.6,25,Female,Maytown,Online,2024,6,2,Jun,9432.6,18-25,< 300,1
fe80a264-a2ac-45ae-80ea-c67c6ba9a045,2024-04-25,garden,Brennan-Vasquez,185.13,82,15180.66,48,Female,Natashaburgh,Debit Card,2024,4,2,Apr,15180.66,46-55,< 300,2
4da8fa81-5c67-47c7-b3d2-266e78e9afa9,2024-07-13,improve,"Pittman, Williams and Mejia",573.99,54,30995.46,24,Other,South Jenna,Online,2024,7,3,Jul,30995.46,18-25,300-600,1
8ad0e919-f478-4f24-99f0-57853b23a202,2024-03-24,her,Wallace-Prince,566.73,43,24369.39,20,Male,North Steven,Credit Card,2024,3,1,Mar,24369.39,18-25,300-600,1
857e8ec4-6502-4ef5-b95c-c4f249ed055a,2024-01-07,fly,Pham and Sons,921.44,97,89379.68000000001,20,Other,East Joseph,Online,2024,1,1,Jan,89379.68000000001,18-25,900-1200,3
7693996d-41f7-4434-b4b9-26faf2537100,2024-06-24,every,"Nielsen, Rivera and Jones",1151.12,41,47195.92,55,Other,Meganburgh,Debit Card,2024,6,2,Jun,47195.92,46-55,900-1200,0
76027fce-477f-4b8c-ac42-f92f46120e88,2024-07-03,myself,"Diaz, Ball and Juarez",384.45,20,7689.0,19,Female,Mooreville,Cash,2024,7,3,Jul,7689.0,18-25,300-600,1
4df7d94d-aa69-4017-b305-27fad4d43d5d,2024-07-10,skin,"Garrett, Bush and Butler",1074.32,8,8594.56,56,Other,Robertsonport,Credit Card,2024,7,3,Jul,8594.56,56-65,900-1200,2
7d2d67fc-835c-48f1-9edd-8537d9fefc7e,2024-05-25,put,Bradford-Poole,473.48,59,27935.32,45,Male,Dennischester,Online,2024,5,2,May,27935.32,36-45,300-600,2
875d9ea7-2e3b-460e-9ad1-24afba4d1d9a,2024-06-17,thousand,Carter PLC,1449.84,67,97139.28,29,Male,Lake Jamie,Online,2024,6,2,Jun,97139.28,26-35,> 1200,0
5b88ab1e-fb86-4e1f-8cb2-0a2b2b5175c1,2024-01-05,tough,Thomas-Alexander,1108.08,42,46539.36,19,Female,South Matthew,Credit Card,2024,1,1,Jan,46539.36,18-25,900-1200,3
